"□ 본 서비스에서 제공하는 정보는 법적인 효력이 없으므로 참고용으로만 활용하시기 바랍니다."
"□ 신고정보가 실시간 변경, 해제되어 제공시점에 따라 공개건수 및 내용이 상이할 수 있는 점 참고하시기 바랍니다."
"□ 본 자료는 계약일 기준입니다. (※ 7월 계약, 8월 신고건 → 7월 거래건으로  제공)"
"□ 통계자료 활용시에는 수치가 왜곡될 수 있으니 참고자료로만 활용하시기  바라며,  외부 공개시에는 반드시 신고일 기준으로 집계되는 공식통계를 이용하여 주시기 바랍니다."
""
"* 국토교통부 실거래가 공개시스템의 궁금하신 점이나 문의사항은 콜센터 1533-2949로 연락 주시기 바랍니다."
"□ 검색조건"
"계약일자 : 2023-09-18 ~ 2024-09-17"
"실거래구분 : 아파트(매매)"
"주소구분 : 지번주소"
"시도 : 인천광역시"
"시군구 : 부평구"
"읍면동 : 전체"
"면적 : 전체"
"금액선택 : 전체"
"NO","시군구","번지","본번","부번","단지명","전용면적(㎡)","계약년월","계약일","거래금액(만원)","동","층","매수자","매도자","건축년도","도로명","해제사유발생일","거래유형","중개사소재지","등기일자"
"3208","인천광역시 부평구 부평동","161-4","0161","0004","다인팰리스","55.1200","202401","20","27,800","-","14","개인","법인","2020","장제로 48","-","중개거래","인천 부평구","24.03.29"
"3209","인천광역시 부평구 십정동","607","0607","0000","동암신동아","84.9400","202401","20","34,500","115","3","개인","개인","2000","아트센터로 118","-","중개거래","인천 부평구","24.03.15"
"3210","인천광역시 부평구 십정동","607","0607","0000","동암신동아","130.8000","202401","20","45,500","108","10","개인","개인","2000","아트센터로 118","-","중개거래","인천 부평구","24.05.03"
"3211","인천광역시 부평구 산곡동","507","0507","0000","금호이수마운트밸리","59.8167","202401","20","39,500","105","18","개인","개인","2007","원적로 344","-","중개거래","경기 성남시분당구, 인천 부평구","24.07.01"
"3212","인천광역시 부평구 산곡동","294-35","0294","0035","우성3차(294-35)","108.9500","202401","20","38,000","113","13","개인","개인","1990","부영로 165","-","중개거래","인천 부평구","24.02.14"
"3213","인천광역시 부평구 산곡동","124-23","0124","0023","한화2단지","59.8800","202401","20","29,900","201","11","개인","개인","1999","원적로 361","-","중개거래","인천 부평구","24.03.29"
"3214","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","84.8500","202401","20","45,000","302","15","개인","개인","1998","안남로 272","-","중개거래","인천 계양구, 인천 부평구","24.03.29"
"3215","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202401","20","35,700","제114","25","개인","개인","1998","세월천로 16","-","중개거래","인천 부평구","24.06.14"
"3216","인천광역시 부평구 삼산동","170-1","0170","0001","삼산벽산블루밍","84.3175","202401","20","38,000","106","4","개인","개인","2005","후정동로 12","-","중개거래","인천 부평구","24.02.20"
"3217","인천광역시 부평구 삼산동","454-13","0454","0013","삼산타운6단지","84.0700","202401","20","62,500","605","17","개인","개인","2004","체육관로 57","-","중개거래","인천 부평구, 인천 서구","24.03.13"
"3218","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202401","20","27,300","104","10","개인","개인","2000","부평북로 431","-","중개거래","경기 부천시원미구, 인천 부평구","24.02.19"
"3219","인천광역시 부평구 갈산동","362","0362","0000","하나","84.7500","202401","20","32,700","102","3","개인","개인","1992","갈월서로 45","-","중개거래","인천 부평구","24.02.28"
"3220","인천광역시 부평구 부개동","512","0512","0000","부개역푸르지오","59.9730","202401","20","47,400","105","25","개인","개인","2010","부일로 69","-","중개거래","인천 부평구","24.02.19"
"3221","인천광역시 부평구 부개동","477-3","0477","0003","뉴서울","39.4800","202401","20","16,500","3","2","개인","개인","1989","충선로 191","-","중개거래","인천 부평구","24.02.26"
"3222","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202401","20","31,500","505","17","개인","개인","1998","부개로 11","-","중개거래","인천 부평구","24.03.08"
"3223","인천광역시 부평구 일신동","409","0409","0000","풍림아파트(101동~110동)","72.8120","202401","20","29,500","105","8","개인","개인","1995","일신로14번길 23","-","중개거래","인천 부평구","24.03.15"
"3224","인천광역시 부평구 일신동","409","0409","0000","풍림아파트(101동~110동)","84.9770","202401","20","37,500","102","14","개인","개인","1995","일신로14번길 23","-","중개거래","인천 부평구","24.04.19"
"3225","인천광역시 부평구 십정동","607","0607","0000","동암신동아","84.9400","202401","19","33,000","107","5","개인","개인","2000","아트센터로 118","-","중개거래","인천 부평구","24.03.15"
"3226","인천광역시 부평구 십정동","607","0607","0000","동암신동아","59.8000","202401","19","22,800","106","1","개인","개인","2000","아트센터로 118","-","중개거래","인천 부평구","24.03.15"
"3227","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202401","19","31,000","105","9","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.03.27"
"3228","인천광역시 부평구 산곡동","145","0145","0000","경남3차","84.8700","202401","19","31,500","306","12","개인","개인","1992","마장로272번길 76","-","중개거래","경기 부천시소사구, 인천 부평구","24.04.08"
"3229","인천광역시 부평구 부평동","70-78","0070","0078","창보","59.9000","202401","19","24,500","101","16","개인","개인","1999","부영로166번길 16","-","중개거래","인천 부평구","24.03.13"
"3230","인천광역시 부평구 부평동","161-4","0161","0004","다인팰리스","55.1200","202401","19","28,300","-","15","개인","법인","2020","장제로 48","-","중개거래","경기 부천시원미구","24.02.21"
"3231","인천광역시 부평구 십정동","617","0617","0000","브라운스톤백운","84.9324","202401","19","42,000","101","11","개인","개인","2014","마장로 43-20","-","중개거래","인천 부평구","24.04.08"
"3232","인천광역시 부평구 십정동","642","0642","0000","힐스테이트부평","84.9900","202401","19","58,900","101동","19","개인","개인","2023","경원대로 1192","-","중개거래","인천 부평구","24.01.31"
"3233","인천광역시 부평구 삼산동","550","0550","0000","부평삼산신원아침도시","59.9889","202401","19","37,000","103","16","개인","개인","2023","후정로 33","-","중개거래","인천 부평구","24.03.08"
"3234","인천광역시 부평구 구산동","360","0360","0000","부평자이","84.7461","202401","19","40,000","106","7","개인","개인","2006","일신로 120","-","중개거래","인천 부평구","24.04.18"
"3235","인천광역시 부평구 십정동","216","0216","0000","백영","60.0000","202401","18","14,800","1","21","개인","개인","1997","경원대로 1086","-","중개거래","인천 부평구","24.03.29"
"3236","인천광역시 부평구 부평동","70-123","0070","0123","동아(2차)","59.8200","202401","18","36,500","15","6","개인","개인","1996","부흥로 246","-","중개거래","인천 부평구","24.03.05"
"3237","인천광역시 부평구 부평동","610-17","0610","0017","해마루아파트","67.0500","202401","18","32,000","-","8","개인","개인","2009","장제로 27","-","중개거래","인천 부평구","24.03.12"
"3238","인천광역시 부평구 삼산동","390-6","0390","0006","삼산주공미래타운3차","59.3900","202401","18","25,900","311","8","개인","개인","2000","부평북로 463","-","중개거래","경기 부천시원미구","24.03.29"
"3239","인천광역시 부평구 구산동","360","0360","0000","부평자이","84.7461","202401","18","40,900","109","13","개인","개인","2006","일신로 120","-","중개거래","인천 부평구","24.03.21"
"3240","인천광역시 부평구 십정동","182-95","0182","0095","대주파크빌","59.7260","202401","18","26,000","101","15","개인","개인","2001","마장로 49","-","중개거래","인천 부평구","24.04.19"
"3241","인천광역시 부평구 일신동","409","0409","0000","풍림아파트(101동~110동)","84.9770","202401","18","36,300","106","6","개인","개인","1995","일신로14번길 23","-","중개거래","인천 부평구","24.04.03"
"3242","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9800","202401","18","25,300","111","12","개인","개인","1995","경인로1118번길 67","-","중개거래","인천 부평구","24.04.03"
"3243","인천광역시 부평구 청천동","176","0176","0000","청천푸르지오","84.3400","202401","18","31,500","제122","1","개인","법인","1998","세월천로 16","-","중개거래","인천 부평구","24.03.19"
"3244","인천광역시 부평구 청천동","200","0200","0000","부평1,2차금호타운","59.8050","202401","18","30,100","104","11","개인","개인","1998","안남로 272","-","중개거래","인천 부평구","24.03.29"
"3245","인천광역시 부평구 청천동","192","0192","0000","우림필유(192-0)","77.6655","202401","18","29,000","101","24","개인","개인","2005","세월천로25번길 43","-","중개거래","인천 부평구","24.04.12"
"3246","인천광역시 부평구 산곡동","519","0519","0000","쌍용더플래티넘부평","59.9600","202401","18","41,000","101","6","개인","개인","2022","원적로287번길 25","-","직거래","-","24.01.18"
"3247","인천광역시 부평구 산곡동","124-23","0124","0023","한화1단지","84.3700","202401","18","35,500","103","7","개인","개인","1997","원적로 361","-","중개거래","인천 부평구","24.03.14"
"3248","인천광역시 부평구 산곡동","307","0307","0000","현대1차","84.9600","202401","18","37,780","115","8","개인","개인","1986","경원대로 1269","-","중개거래","인천 부평구","24.03.29"
"3249","인천광역시 부평구 부개동","500-1","0500","0001","주공5","59.9900","202401","18","32,000","501","5","개인","개인","1998","부개로 11","-","중개거래","인천 부평구","24.04.30"
"3250","인천광역시 부평구 삼산동","440-1","0440","0001","삼산타운주공1단지","59.9900","202401","18","43,400","115","9","개인","개인","2005","굴포로 105","-","중개거래","인천 부평구","24.05.17"
"3251","인천광역시 부평구 삼산동","453-1","0453","0001","삼산타운7단지","84.0700","202401","18","61,500","706","8","개인","개인","2004","체육관로 27","-","중개거래","인천 부평구","24.04.03"
"3252","인천광역시 부평구 산곡동","124-1","0124","0001","현대(124-1)","84.9900","202401","17","32,800","제507동","6","개인","개인","1993","안남로 260","-","중개거래","인천 부평구","24.04.30"
"3253","인천광역시 부평구 부평동","70-5","0070","0005","동아(1차)","76.7400","202401","17","45,000","25","4","개인","개인","1988","부평문화로 37","-","중개거래","인천 부평구","24.03.18"
"3254","인천광역시 부평구 삼산동","387-2","0387","0002","삼산주공미래타운1차","59.3900","202401","17","26,000","107","5","개인","개인","2000","부평북로 431","-","중개거래","인천 부평구","24.02.19"
"3255","인천광역시 부평구 일신동","410","0410","0000","일신주공아파트(100~112동)","59.9800","202401","17","22,400","-","12","개인","개인","1995","항동로75번길 11","20240221","중개거래","인천 부평구","-"
"3256","인천광역시 부평구 삼산동","389-8","0389","0008","삼산주공미래타운4차","49.5700","202401","17","21,000","403","4","개인","개인","2000","영성중로 57","-","중개거래","인천 부평구","24.04.29"
"3257","인천광역시 부평구 부개동","494","0494","0000","성일","58.9800","202401","17","23,500","301","8","개인","개인","1990","수변로52번길 6","-","중개거래","인천 부평구","24.02.16"
"3258","인천광역시 부평구 부개동","497-1","0497","0001","상우신명보람","111.4100","202401","17","58,000","102","5","개인","개인","1999","길주남로 175","-","중개거래","인천 부평구","24.02.07"
"3259","인천광역시 부평구 청천동","16-8","0016","0008","청천","47.4000","202401","17","20,000","C","1","개인","개인","1978","청중로51번길 4","-","중개거래","인천 부평구","24.02.28"
"3260","인천광역시 부평구 삼산동","445-5","0445","0005","삼산타운2단지","84.9800","202401","17","49,000","203","4","개인","개인","2005","수변로 333","-","중개거래","인천 부평구","24.03.05"
"3261","인천광역시 부평구 산곡동","63-58","0063","0058","인우","61.9200","202401","17","13,900","가동","3","개인","개인","1984","세월천로81번길 20","-","중개거래","인천 부평구","24.04.16"
"3262","인천광역시 부평구 부개동","520","0520","0000","부평코오롱하늘채","59.8430","202401","16","48,800","103","26","개인","개인","2020","동수천로 117","-","중개거래","인천 부평구","24.03.04"
